PLASTIC,Cigarettes,1,29.47966385,-81.1263504,5.211187363,5,10/4/2014,18:33:58,Cigarette butt,"Flagler Beach, FL"
PLASTIC,Cigarettes,1,29.47966385,-81.1263504,5.237981796,10,10/4/2014,18:34:12,Cigarette butt,"Flagler Beach, FL"
OTHER ITEMS,Other,1,29.3426075,-81.06919098,0,3160,10/4/2014,19:34:41,Yogurt container ,"Ormond Beach, FL"
PLASTIC,Plastic or Foam Fragments,1,29.3426075,-81.06919098,0,3160,10/4/2014,19:34:42,,"Ormond Beach, FL"
PLASTIC,Plastic or Foam Fragments,1,29.3426075,-81.06919098,0,3160,10/4/2014,19:34:44,,"Ormond Beach, FL"
METAL,Aluminum or tin cans,2,29.47527504,-81.12433624,-4.480829239,5,10/4/2014,19:34:47,Arizona tea cans,"Flagler Beach, FL"
PLASTIC,Cigarettes,17,29.47552681,-81.1244812,-3.238031387,140.4584961,10/4/2014,20:40:53,,"Flagler Beach, FL"
PLASTIC,Plastic Bottle or Container Caps,2,29.47552681,-81.1244812,-3.238031387,140.4584961,10/4/2014,20:40:58,,"Flagler Beach, FL"
PLASTIC,Balloons and/or string,1,29.47552681,-81.1244812,-3.238031387,140.4584961,10/4/2014,20:41:01,,"Flagler Beach, FL"
PLASTIC,Plastic Bags,1,29.47552681,-81.1244812,-3.238031387,140.4584961,10/4/2014,20:41:03,Chip bag,"Flagler Beach, FL"
PLASTIC,Plastic Bags,1,41.25641543,-95.92918297,287,3,10/5/2014,15:52:51,,"Omaha, NE"
PLASTIC,Plastic Bottle,2,29.63394737,-81.20082855,2.440490723,2020,10/5/2014,16:35:36,undefined,"Palm Coast, FL"
PLASTIC,Plastic Bottle or Container Caps,1,29.67032433,-81.21569061,2.440490723,2116.126221,10/5/2014,16:35:37,,"Palm Coast, FL"
OTHER ITEMS,Other,1,29.64839172,-81.20935822,2.440490723,2225.904297,10/5/2014,16:35:39,Air wick freshener ,"Palm Coast, FL"
METAL,Aluminum or tin cans,3,29.64541435,-81.20863342,2.440490723,2426.088379,10/5/2014,16:35:42,Sprite cans ,"Palm Coast, FL"
GLASS,Glass Bottle,1,29.62705421,-81.19902039,2.440490723,2020,10/5/2014,16:35:44,,"Palm Coast, FL"
OTHER ITEMS,Other,1,29.62600708,-81.198349,2.440490723,2020,10/5/2014,16:35:47,Cable hdmi wrapper,"Palm Coast, FL"
GLASS,Glass Bottle,1,29.62600708,-81.198349,2.440490723,2020,10/5/2014,16:35:49,Tobasco bottle ,"Palm Coast, FL"
FISHING GEAR,Rope or Net Pieces (non-nylon),1,29.62600708,-81.198349,2.440490723,2020,10/5/2014,16:35:52,,"Palm Coast, FL"
OTHER ITEMS,Other,1,29.62593842,-81.19829559,2.440490723,2020,10/5/2014,16:35:55,Cooler ,"Palm Coast, FL"
PLASTIC,Straws,1,29.62595177,-81.19830322,2.440490723,2020,10/5/2014,16:35:57,,"Palm Coast, FL"
PLASTIC,Straws,1,29.62595177,-81.19830322,2.440490723,2020,10/5/2014,16:35:59,,"Palm Coast, FL"
RUBBER,Tires,1,29.62595177,-81.19830322,2.440490723,2020,10/5/2014,16:36:02,,"Palm Coast, FL"
PAPER & LUMBER,Paper and Cardboard,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:06:45,undefined,"Jekyll Island, GA"
PAPER & LUMBER,Paper and Cardboard,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:06:45,undefined,"Jekyll Island, GA"
PLASTIC,Cigarettes,3,31.07342148,-81.40621948,0,7782,10/7/2014,9:06:50,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:06:55,,"Jekyll Island, GA"
PLASTIC,Cigarettes,4,31.07342148,-81.40621948,0,7782,10/7/2014,9:07:00,,"Jekyll Island, GA"
PLASTIC,Cigarettes,4,31.07342148,-81.40621948,0,7782,10/7/2014,9:07:03,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:07:09,,"Jekyll Island, GA"
PLASTIC,Foam or Plastic Cups,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:07:13,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:07:16,,"Jekyll Island, GA"
PLASTIC,Cigarettes,16,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:23,undefined,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,3,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:23,,"Jekyll Island, GA"
PLASTIC,Cigarettes,16,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:23,undefined,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:36,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:40,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:43,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:46,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:50,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:54,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:12:59,,"Jekyll Island, GA"
CLOTH,Fabric pieces,15,31.07342148,-81.40621948,0,7782,10/7/2014,9:13:03,,"Jekyll Island, GA"
PLASTIC,Cigarettes,3,31.07342148,-81.40621948,0,7782,10/7/2014,9:13:07,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:13:11,,"Jekyll Island, GA"
PLASTIC,Cigarettes,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:13:15,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:13:19,,"Jekyll Island, GA"
METAL,Metal Bottle Caps,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:07,undefined,"Jekyll Island, GA"
PLASTIC,Cigarettes,5,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:08,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,4,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:11,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:15,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:19,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:25,,"Jekyll Island, GA"
RUBBER,Flip-flops,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:30,,"Jekyll Island, GA"
PLASTIC,Cigarettes,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:36,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:41,,"Jekyll Island, GA"
OTHER ITEMS,Other,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:45,Pencil ,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:49,,"Jekyll Island, GA"
PLASTIC,Cigarettes,4,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:53,,"Jekyll Island, GA"
PLASTIC,Cigarettes,7,31.07342148,-81.40621948,0,7782,10/7/2014,9:21:57,,
PLASTIC,Plastic or Foam Fragments,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:02,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:06,,"Jekyll Island, GA"
GLASS,Glass Bottle,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:10,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:14,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,4,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:19,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:23,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:27,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:31,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:34,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,3,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:38,,"Jekyll Island, GA"
PLASTIC,Cigarettes,6,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:44,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:22:49,,"Jekyll Island, GA"
PLASTIC,Cigarette lighters/tobacco packaging,10,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:12,undefined,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:13,,"Jekyll Island, GA"
PAPER & LUMBER,Paper and Cardboard,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:15,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:19,,"Jekyll Island, GA"
RUBBER,Flip-flops,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:24,,
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:28,,"Jekyll Island, GA"
PLASTIC,Toys (plastic),1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:34,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:37,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:41,,"Jekyll Island, GA"
OTHER ITEMS,Other,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:45,2x4,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:49,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:53,,"Jekyll Island, GA"
CLOTH,Fabric pieces,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:28:57,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:29:02,,"Jekyll Island, GA"
PLASTIC,Cigarettes,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:29:09,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:29:12,,"Jekyll Island, GA"
PLASTIC,Cigarettes,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:29:16,,"Jekyll Island, GA"
PLASTIC,Cigarettes,3,31.07342148,-81.40621948,0,7782,10/7/2014,9:32:38,,"Jekyll Island, GA"
FISHING GEAR,Fishing nets,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:32:39,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:32:42,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:32:46,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:32:53,,"Jekyll Island, GA"
PLASTIC,Plastic Utensils,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:32:56,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:32:59,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:33:02,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:33:07,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:33:12,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:33:16,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:33:20,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:39:31,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:39:32,,"Jekyll Island, GA"
PAPER & LUMBER,Paper and Cardboard,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:39:32,,"Jekyll Island, GA"
METAL,Aluminum or tin cans,2,31.07342148,-81.40621948,0,7782,10/7/2014,9:39:41,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07342148,-81.40621948,0,7782,10/7/2014,9:39:44,,
PLASTIC,Cigarettes,1,31.06238365,-81.4127121,0,7786.447754,10/7/2014,9:39:47,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:39:54,,"Jekyll Island, GA"
PLASTIC,Cigarettes,2,31.07066536,-81.40784454,0,7782,10/7/2014,9:39:59,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:03,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:07,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:10,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:16,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:20,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:23,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:27,,"Jekyll Island, GA"
PLASTIC,Plastic Food Wrappers,2,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:30,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:33,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07066536,-81.40784454,0,7782,10/7/2014,9:40:37,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07313728,-81.40638733,0,7782,10/7/2014,9:40:41,,"Jekyll Island, GA"
FISHING GEAR,Fishing lures and lines,1,31.05796623,-81.40565491,-1.866455078,121.3918228,10/7/2014,9:46:13,undefined,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.0734024,-81.40623474,-1.866455078,7782,10/7/2014,9:54:37,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.0734024,-81.40623474,-1.866455078,7782,10/7/2014,9:54:37,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.0734024,-81.40623474,-1.866455078,7782,10/7/2014,9:54:40,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.0734024,-81.40623474,-1.866455078,7782,10/7/2014,9:54:43,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,4,31.0734024,-81.40623474,-1.866455078,7782,10/7/2014,9:54:46,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.12303352,-81.38607788,-1.866455078,2441.509033,10/7/2014,9:54:50,,"Saint Simons Island, GA"
PLASTIC,Straws,1,31.12303352,-81.38607788,-1.866455078,2441.509033,10/7/2014,9:54:54,,"Saint Simons Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.12303352,-81.38607788,-1.866455078,2441.509033,10/7/2014,9:54:59,,"Saint Simons Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.12303352,-81.38607788,-1.866455078,2441.509033,10/7/2014,9:55:03,,"Saint Simons Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.12303352,-81.38607788,-1.866455078,2441.509033,10/7/2014,9:55:08,,"Saint Simons Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07388306,-81.40748596,-1.866455078,8907,10/7/2014,9:55:11,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07108307,-81.40869904,-1.866455078,8907,10/7/2014,9:55:16,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07108307,-81.40869904,-1.866455078,8907,10/7/2014,9:55:23,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07108307,-81.40869904,-1.866455078,8907,10/7/2014,9:55:25,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07108307,-81.40869904,-1.866455078,8907,10/7/2014,9:55:28,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07108307,-81.40869904,-1.866455078,8907,10/7/2014,9:55:33,,"Jekyll Island, GA"
PLASTIC,Cigarettes,3,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:24,undefined,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,7,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:24,,"Jekyll Island, GA"
PLASTIC,Straws,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:27,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:30,,"Jekyll Island, GA"
FISHING GEAR,Rope or Net Pieces (non-nylon),1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:34,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:37,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:41,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:44,,"Jekyll Island, GA"
CLOTH,Fabric pieces,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:47,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,2,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:49,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:02:53,,"Jekyll Island, GA"
PLASTIC,Cigarettes,2,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:00,,"Jekyll Island, GA"
PLASTIC,Plastic Bags,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:04,,"Jekyll Island, GA"
PLASTIC,Cigarettes,4,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:06,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,2,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:09,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:14,,"Jekyll Island, GA"
PLASTIC,Cigarettes,4,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:18,,"Jekyll Island, GA"
PLASTIC,Straws,2,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:21,,"Jekyll Island, GA"
CLOTH,Fabric pieces,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:26,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,2,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:30,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:33,,"Jekyll Island, GA"
METAL,Metal Bottle Caps,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:38,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:41,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:03:44,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:06:39,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:06:40,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:06:46,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:06:50,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:06:53,,"Jekyll Island, GA"
CLOTH,Fabric pieces,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:06:56,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:07:01,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:07:04,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:07:07,,"Jekyll Island, GA"
OTHER ITEMS,Other,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:07:10,Rubber,"Jekyll Island, GA"
OTHER ITEMS,Other,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:07:14,,"Jekyll Island, GA"
PLASTIC,Balloons and/or string,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:08:47,,
PLASTIC,Balloons and/or string,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:08:47,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:08:51,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:08:54,,"Jekyll Island, GA"
PLASTIC,Cigarettes,8,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:34,undefined,"Jekyll Island, GA"
PLASTIC,Balloons and/or string,2,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:35,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:38,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:43,,"Jekyll Island, GA"
CLOTH,Fabric pieces,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:47,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:52,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:55,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:28:58,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.07102394,-81.40872955,-1.866455078,8907,10/7/2014,10:29:01,,"Jekyll Island, GA"
PLASTIC,Cigarettes,1,31.08716011,-81.40206909,7.678833008,5,10/7/2014,10:30:57,undefined,"unknown, unknown"
PLASTIC,Plastic or Foam Fragments,2,31.0896225,-81.40206909,8.3020401,332.520813,10/7/2014,10:30:58,,"unknown, unknown"
PLASTIC,Plastic or Foam Fragments,1,31.08732796,-81.40255737,8.122371674,165,10/7/2014,10:31:01,,"Jekyll Island, GA"
METAL,Aerosol cans,1,31.08732796,-81.40255737,8.122371674,165,10/7/2014,10:31:02,,"Jekyll Island, GA"
PLASTIC,Plastic or Foam Fragments,1,29.89137312,-81.32093982,-18,5,10/7/2014,10:38:03,,"St. Augustine, FL"
OTHER ITEMS,Other,1,29.89137343,-81.32094042,-18,4,10/7/2014,10:38:04,comb,"St. Augustine, FL"
OTHER ITEMS,Other,1,29.89137386,-81.32094088,-18,6,10/7/2014,10:38:05,lollipop stick,"St. Augustine, FL"
PLASTIC,Plastic or Foam Fragments,1,29.89137399,-81.32094101,-18,4,10/7/2014,10:38:06,,"St. Augustine, FL"
PLASTIC,Plastic or Foam Fragments,1,29.89137425,-81.32094125,-18,4,10/7/2014,10:38:06,,"St. Augustine, FL"
OTHER ITEMS,Other,1,29.89137462,-81.32094178,-18,5,10/7/2014,10:38:07,straw ,"St. Augustine, FL"
PLASTIC,Plastic Bottle or Container Caps,1,29.89137482,-81.32094211,-18,6,10/7/2014,10:38:08,,"St. Augustine, FL"
GLASS,Glass Jars,1,29.89137491,-81.32094236,-18,4,10/7/2014,10:38:09,,"St. Augustine, FL"
PLASTIC,Styrofoam packaging,1,29.89137491,-81.32094235,-18,4,10/7/2014,10:38:09,,"St. Augustine, FL"
METAL,Aerosol cans,22,31.04769631,-81.41868273,-14,3,10/7/2014,11:17:34,,
PLASTIC,Plastic Food Wrappers,87,31.04769804,-81.41870547,-17,3,10/7/2014,11:17:51,,"Jekyll Island, GA"
OTHER ITEMS,Other,9,31.04769799,-81.41870311,-13,4,10/7/2014,11:17:52,pieces of glass,"Jekyll Island, GA"
PLASTIC,Cigarettes,120,31.04769799,-81.41870317,-13,4,10/7/2014,11:17:53,,"Jekyll Island, GA"
PLASTIC,Cigarette or tobacco packaging,4,31.04768704,-81.41869403,-14,4,10/7/2014,11:17:53,,"Jekyll Island, GA"
CLOTH,Towels or rags,2,31.04770209,-81.4187305,-18,3,10/7/2014,11:17:54,,"Jekyll Island, GA"
PLASTIC,Cigarette or tobacco packaging,11,31.04770604,-81.41874402,-16,5,10/7/2014,11:17:54,,"Jekyll Island, GA"
PLASTIC,Cigarette lighters/tobacco packaging,3,31.04770994,-81.41874578,-16,3,10/7/2014,11:17:55,,"Jekyll Island, GA"
PLASTIC,Straws,9,31.04771017,-81.4187463,-16,3,10/7/2014,11:17:56,,"Jekyll Island, GA"
PLASTIC,Styrofoam packaging,78,31.04771022,-81.41874625,-16,3,10/7/2014,11:17:56,,"Jekyll Island, GA"
PLASTIC,Plastic Bottle or Container Caps,6,31.04771045,-81.41874617,-16,4,10/7/2014,11:17:57,,"Jekyll Island, GA"
METAL,Metal Bottle Caps,9,31.0477105,-81.41874622,-16,4,10/7/2014,11:17:58,,"Jekyll Island, GA"
METAL,Metal Bottle Caps,1,31.04771054,-81.4187463,-16,4,10/7/2014,11:17:59,,"Jekyll Island, GA"
PLASTIC,Other Plastic Jugs or Containers,22,31.04772978,-81.41874984,-19,4,10/7/2014,11:17:59,,"Jekyll Island, GA"
